"ID","Fecha creación","Tipo vertimiento","Medio receptor","Caudal","Permanentes","Transitorias","Cuenca","Macro cuenca","Cota","Pretratamiento","Tratamiento primario","Tratamiento secundario","Manejo efluente"
"116050.0","17/11/2022","Agua residual doméstica","Al suelo","0.0086","5","0","Q. SANTA ELENA","Río Porce","2551.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119903.0","24/08/2023","Agua residual doméstica","Al suelo","0.0077","4","1","R. Guadualejo","Río San Juan","1581.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"112202.0","18/01/2022","Agua residual doméstica","Al suelo","0.0118","5","4","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","637.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"111493.0","09/12/2021","Agua residual doméstica","Al suelo","0.0138","8","0","Q. SANTA ELENA","Río Porce","2990.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"111302.0","26/11/2021","Agua residual doméstica","Al suelo","0.009","3","5","Q. Las Juntas","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1750.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"118982.0","26/06/2023","Agua residual doméstica","Al suelo","0.005","3","0","Q. La Tutura","Río Porce","2460.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118986.0","26/06/2023","Agua residual doméstica","Al suelo","0.006","3","1","Q. SANTA ELENA","Río Porce","2655.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"115991.0","15/11/2022","Agua residual doméstica","Al suelo","0.0117","5","4","Q. LA SALADA","Río Porce","2056.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"121431.0","10/11/2023","Agua residual doméstica","Al suelo","0.0172","10","0","Q. SANTA ELENA","Río Porce","2711.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"108676.0","01/07/2021","Agua residual doméstica","Al suelo","0.0067","3","2","Q. SANTA ELENA","Río Porce","2669.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106831.0","16/03/2021","Agua residual doméstica","Al suelo","0.0102","5","2","Q. LA GARCIA","Río Porce","2086.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116062.0","17/11/2022","Agua residual doméstica","Al suelo","0.0058","2","3","DIRECTOS  R.  ABURRA (INTERCUENCA 4)","Río Porce","1699.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106880.0","16/03/2021","Agua residual doméstica","Al suelo","0.0118","5","4","Q. LA GARCIA","Río Porce","2550.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120184.0","13/09/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Cupina","Río San Bartolo y otros directos al Magdalena Medio","920.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"125717.0","25/11/2024","Agua residual doméstica","Al suelo","0.0042","2","1","Q. PIEDRAS BLANCAS","Río Porce","2486.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"115591.0","07/10/2022","Agua residual doméstica","Al suelo","0.005","2","2","Q. PIEDRAS BLANCAS","Río Porce","2229.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107177.0","26/03/2021","Agua residual doméstica","Al suelo","0.0085","4","2","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1623.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"117668.0","14/04/2023","Agua residual doméstica","Al suelo","0.0034","2","0","Q. La Horconda","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1756.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"124764.0","27/08/2024","Agua residual doméstica","Al suelo","0.0098","3","6","Q. La Soledad","Alto Nechí","1265.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"104738.0","16/12/2020","Agua residual doméstica","Al suelo","0.0052","3","0","Rio Aburrá- NSS","Río Porce","2635.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"124758.0","27/08/2024","Agua residual doméstica","Al suelo","0.0075","4","1","Q. La Soledad","Alto Nechí","1378.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"107583.0","26/04/2021","Agua residual doméstica","Al suelo","0.0162","8","3","Q. Mulato","Río San Bartolo y otros directos al Magdalena Medio","1400.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116650.0","28/12/2022","Agua residual doméstica","Al suelo","0.0101","6","0","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2540.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"117333.0","10/03/2023","Agua residual doméstica","Al suelo","0.0074","2","5","Q. PIEDRAS BLANCAS","Río Porce","2473.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119662.0","09/08/2023","Agua residual doméstica","Al suelo","0.0068","4","0","R. Amagá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1682.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"125987.0","11/12/2024","Agua residual doméstica","Al suelo","0.0093","4","3","Q. Guardasol","Río San Bartolo y otros directos al Magdalena Medio","917.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"121532.0","17/11/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Remango","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","2058.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118649.0","01/06/2023","Agua residual doméstica","Al suelo","0.0107","3","7","R. Guarquina","Río San Bartolo y otros directos al Magdalena Medio","1100.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"118082.0","27/04/2023","Agua residual doméstica","Al suelo","0.0099","3","6","R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","2000.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"106783.0","15/03/2021","Agua residual doméstica","Al suelo","0.0212","10","5","Q. LA GARCIA","Río Porce","1859.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"106191.0","22/02/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Directos al R. Cauca (md) entre Q. Tesorera y Q. La Clara","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1692.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120604.0","03/10/2023","Agua residual doméstica","Al suelo","0.005","3","0","Directos R. Buey (mi) entre Q. Sabaletas y R. Arma","Río Arma","1270.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"115866.0","28/10/2022","Agua residual doméstica","Al suelo","0.0025","1","1","Q. PIEDRAS BLANCAS","Río Porce","2080.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112735.0","10/03/2022","Agua residual doméstica","Al suelo","0.0075","4","1","R. Chico","Río Porce","2695.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"106116.0","22/02/2021","Agua residual doméstica","Al suelo","0.005","3","0","Alto Nechi - NSS","Alto Nechí","2382.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"112447.0","14/02/2022","Agua residual doméstica","Al suelo","0.0042","2","1","Q. SANTA ELENA","Río Porce","2527.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"124458.0","01/08/2024","Agua residual doméstica","Al suelo","0.0113","2","10","Q. PIEDRAS BLANCAS","Río Porce","1972.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"114831.0","12/08/2022","Agua residual doméstica","Al suelo","0.0069","4","0","R. Guarquina","Río San Bartolo y otros directos al Magdalena Medio","1146.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"120062.0","04/09/2023","Agua residual doméstica","Al suelo","0.0034","2","0","Rio Aburrá- NSS","Río Porce","2482.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"112684.0","04/03/2022","Agua residual doméstica","Al suelo","0.0132","6","4","R. Piedra Verde","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1200.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"123121.0","15/03/2024","Agua residual doméstica","Al suelo","0.0099","3","6","Q. LA IGUANA","Río Porce","2128.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"119708.0","10/08/2023","Agua residual doméstica","Al suelo","0.0084","5","0","R. Grande Tramo 2","Río Porce","2617.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122638.0","13/02/2024","Agua residual doméstica","Al suelo","0.0086","5","0","Q. ALTAVISTA","Río Porce","1855.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112603.0","24/02/2022","Agua residual doméstica","Al suelo","0.0076","3","3","Q. Membrillal","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1598.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"119990.0","29/08/2023","Agua residual doméstica","Al suelo","0.0156","9","0","Q. SN","Río Nare","816.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"107011.0","23/03/2021","Agua residual doméstica","Al suelo","0.0057","2","3","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1588.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"121150.0","23/10/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Comia","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1985.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118752.0","08/06/2023","Agua residual doméstica","Al suelo","0.0067","3","2","Q. PIEDRAS BLANCAS","Río Porce","2517.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"124411.0","30/07/2024","Agua residual doméstica","Al suelo","0.0091","4","3","R. La Loma","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1244.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"106810.0","15/03/2021","Agua residual doméstica","Al suelo","0.0219","10","6","Q. LA GARCIA","Río Porce","1765.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"111918.0","25/12/2021","Agua residual doméstica","Al suelo","0.0033","1","2","Q. EL SALADO","Río Porce","2300.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106806.0","15/03/2021","Agua residual doméstica","Al suelo","0.0135","6","4","Q. LA GARCIA","Río Porce","2080.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"121541.0","17/11/2023","Agua residual doméstica","Al suelo","0.0104","6","0","Q. Remango","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","2026.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"113844.0","08/06/2022","Agua residual doméstica","Al suelo","0.005","2","2","Q. PIEDRAS BLANCAS","Río Porce","2524.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"117256.0","06/03/2023","Agua residual doméstica","Al suelo","0.0066","2","4","Q. SANTA ELENA","Río Porce","2146.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"118868.0","14/06/2023","Agua residual doméstica","Al suelo","0.0067","4","0","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2617.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"107364.0","15/04/2021","Agua residual doméstica","Al suelo","0.0067","3","2","Q. SANTA ELENA","Río Porce","2712.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"106263.0","25/02/2021","Agua residual doméstica","Al suelo","0.0034","2","0","Q. PIEDRAS BLANCAS","Río Porce","2519.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"122265.0","29/12/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Río San Juan - SZH","Río San Juan","1213.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"112016.0","28/12/2021","Agua residual doméstica","Al suelo","0.0125","5","5","Q. EL SALADO","Río Porce","2295.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"125619.0","19/11/2024","Agua residual doméstica","Al suelo","0.0066","3","2","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1646.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"109584.0","26/08/2021","Agua residual doméstica","Al suelo","0.0094","5","1","Q. EL SALADO","Río Porce","1378.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
